a_airtable_id,b_airtable_id
recBobuevQac9j1wL,rec2AXL1EN5UpDdSr
recBobuevQac9j1wL,recLkMzwuJuaxpcNU
recBobuevQac9j1wL,recojQXdIcgCdS8Sb
recBobuevQac9j1wL,recrYXrhQijACT3Si
recBobuevQac9j1wL,reciaWCZX1huqggxW
recBobuevQac9j1wL,recHYgcwZGN4o7fBE
recBobuevQac9j1wL,recaW8ljuwclLkxeN
recBobuevQac9j1wL,recYZffDz54KavAyJ
recBobuevQac9j1wL,recA4ggWy3FhQSoUl
recBobuevQac9j1wL,recWjEtSaoTxOJ9ql
recBobuevQac9j1wL,rec1Ws73byXLpi68F
